,Open,High,Low,Close,Adj Close,Volume,polarity,subjectivity,binary_signal,status,buy_price,sell_price,trade_return,net_trade_return,open_daily_return,strategy_return,strategy_net_return,buy_and_hold_equity,strategy_equity,strategy_net_equity
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,66.11637115478516,76167200,0.07789397283531409,0.32610483870967744,1.0,1.0,0.0,0.0,0.0,0.0,0.007900700526560334,0.007900700526560334,0.007900700526560334,23134.71388914769,23131.672372032255,22621.31226293703
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,65.34668731689453,106234400,0.08335822890559733,0.32318395989974935,1.0,1.0,0.0,0.0,0.0,0.0,-0.008809202707463992,-0.008809202707463992,-0.008809202707463992,22930.915504919005,22927.900781144377,22422.036537703978
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,65.05370330810547,121395200,0.08095853865760409,0.3255760407816483,1.0,1.0,0.0,0.0,0.0,0.0,-0.00696695806275327,-0.00696695806275327,-0.00696695806275327,22771.156778255696,22768.163057935177,22265.82314946427
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,64.99659729003906,65325200,0.08256134020618557,0.31602431271477666,1.0,1.0,0.0,0.0,0.0,0.0,-0.004171588203310983,-0.004171588203310983,-0.004171588203310983,22676.16488926378,22673.183657511636,22172.93930427696
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,66.13623046875,84020400,0.0912824065633546,0.3042638103919782,1.0,1.0,0.0,0.0,0.0,0.0,0.0004569675877259538,0.0004569675877259538,0.0004569675877259538,22686.527161632104,22683.544567553676,22183.07161886363
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,65.61978912353516,105207600,0.09134477211796246,0.297616890080429,1.0,1.0,0.0,0.0,0.0,0.0,0.016101446933552976,0.016101446933552976,0.016101446933552976,23051.813074831734,23048.782456673023,22540.251169357965
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,66.50121307373047,65235600,0.08929108280254777,0.2989307552320291,1.0,1.0,0.0,0.0,0.0,0.0,-0.005094837254446927,-0.005094837254446927,-0.005094837254446927,22934.367838795537,22931.352661143123,22425.412257975728
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,66.35472869873047,46617600,0.08903862704918034,0.3100835040983606,1.0,1.0,0.0,0.0,0.0,0.0,0.003840724387462302,0.003840724387462302,0.003840724387462302,23022.45242466503,23019.425666546274,22511.542085733832
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,65.58751678466797,94487200,0.07766366251198467,0.31346874400767016,1.0,1.0,0.0,0.0,0.0,0.0,0.0025130641215969085,0.0025130641215969085,0.0025130641215969085,23080.309323844627,23077.27495928864,22568.115034471306
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,64.4180908203125,114430400,0.0774809925093633,0.3258451310861423,1.0,1.0,0.0,0.0,0.0,0.0,-0.03352412101390023,-0.03352412101390023,-0.03352412101390023,22306.56224103381,22303.6296008824,21811.53881500007
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,64.98666381835938,67181600,0.073772265625,0.3248119140625,1.0,1.0,0.0,0.0,0.0,0.0,0.010684873956529506,0.010684873956529506,0.010684873956529506,22544.905046982734,22541.94107194095,22044.592358036294
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,65.9400863647461,74424400,0.07191213546566322,0.335419661335842,1.0,1.0,0.0,0.0,0.0,0.0,0.01041866604510111,0.01041866604510111,0.01041866604510111,22779.792883685765,22776.798027977853,22274.26760391506
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,67.21379852294922,106075600,0.08244339948231233,0.3384219154443486,1.0,1.0,0.0,0.0,0.0,0.0,0.013988408665515761,0.013988408665515761,0.013988408665515761,23098.44593585857,23095.40918688512,22585.84916188368
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,66.27278900146484,128042400,0.08769128559102674,0.3465566005176876,1.0,1.0,0.0,0.0,0.0,0.0,0.00942122368090037,0.00942122368090037,0.00942122368090037,23316.061561701477,23312.99620283669,22798.635498860865
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,66.66012573242188,90420400,0.08738342151675486,0.33428518518518513,1.0,1.0,0.0,0.0,0.0,0.0,-0.0051851625795718,-0.0051851625795718,-0.0051851625795718,23195.16399178875,23192.11452730804,22680.420867206874
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,67.22869873046875,78756800,0.0872860151642797,0.32736647009267067,1.0,1.0,0.0,0.0,0.0,0.0,0.0007817998894503742,0.0007817998894503742,0.0007817998894503742,23213.29796843331,23210.24611988161,22698.152417733545
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,67.40001678466797,137310400,0.08901759398496241,0.3186784210526316,1.0,1.0,0.0,0.0,0.0,0.0,-0.003831698183295318,-0.003831698183295318,-0.003831698183295318,23124.351616779375,23121.311461990223,22611.179948350356
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,68.31619262695312,133587600,0.08875434938892884,0.3173852624011502,1.0,1.0,0.0,0.0,0.0,0.0,0.013742597253554756,0.013742597253554756,0.013742597253554756,23442.14026779836,23439.058333386354,22921.916287808188
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,69.4856185913086,128186000,0.08411647314949203,0.3215417271407838,1.0,1.0,0.0,0.0,0.0,0.0,0.020408195385354322,0.020408195385354322,0.020408195385354322,23920.55204663447,23917.407215502823,23389.711234016515
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,69.6221923828125,114158400,0.08957928197456992,0.3306851159311892,1.0,1.0,0.0,0.0,0.0,0.0,0.009278004780573168,0.009278004780573168,0.009278004780573168,24142.487042877096,24139.31303398717,23606.72108666195
2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,69.4558334350586,116028400,0.0932167327517843,0.3361687549563838,1.0,1.0,0.0,0.0,0.0,0.0,0.0008226221079692397,0.0008226221079692397,0.0008226221079692397,24162.347186459927,24159.17056656012,23626.1404973245
2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,69.52535247802734,98369200,0.09419204647006256,0.3411544235924933,1.0,1.0,0.0,0.0,0.0,0.0,-0.0010721508436616345,-0.0010721508436616345,-0.0010721508436616345,24136.44150553912,24133.268291455017,23600.809710857826
2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,69.38134765625,275978000,0.0918838432122371,0.3346738049713193,1.0,1.0,0.0,0.0,0.0,0.0,0.009767481167542558,0.009767481167542558,0.009767481167542558,24372.193743395965,24368.989535003057,23831.330175247385
2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,70.51353454589844,98572000,0.10282154989384289,0.3229893842887473,1.0,1.0,0.0,0.0,0.0,0.0,-0.006023499064079396,-0.006023499064079396,-0.006023499064079396,24225.387857193058,24222.202949346407,23687.782180241018
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,70.58056640625,48478800,0.10377010428736964,0.32417531865585164,1.0,1.0,0.0,0.0,0.0,0.0,0.014829086658151747,0.014829086658151747,0.014829086658151747,24584.62823305471,24581.396095933604,24039.050354931234
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,71.98091125488281,93121200,0.10552650231124808,0.3139771956856703,1.0,1.0,0.0,0.0,0.0,0.0,0.0004566541912172095,0.0004566541912172095,0.0004566541912172095,24595.854906576853,24592.621293486784,24050.027888028697
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,71.95359802246094,146266000,0.11346991452991453,0.3193047863247863,1.0,1.0,0.0,0.0,0.0,0.0,0.022119189772357828,0.022119189772357828,0.022119189772357828,25139.895288868804,25136.590150877142,24581.995018914502
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,72.38065338134766,144114400,0.11574458041958044,0.32932884615384617,1.0,1.0,0.0,0.0,0.0,0.0,-0.005702128640944659,-0.005702128640944659,-0.005702128640944659,24996.544371911797,24993.25808024214,24441.82532106559
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,72.90950012207031,100805600,0.115078664495114,0.33222133550488603,1.0,1.0,0.0,0.0,0.0,0.0,0.0016237173860902399,0.0016237173860902399,0.0016237173860902399,25037.131695600645,25033.84006792207,24481.511937787185
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,74.57303619384766,135480400,0.11896867816091954,0.341739224137931,1.0,1.0,0.0,0.0,0.0,0.0,0.021763866167685553,0.021763866167685553,0.021763866167685553,25582.036479046415,25578.67321282357,25014.324287183783
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,73.84803009033203,146322800,0.11075012987012987,0.3438987012987013,1.0,1.0,0.0,0.0,0.0,0.0,0.003071846111625254,0.003071846111625254,0.003071846111625254,25660.62055833203,25657.246960672917,25091.164441980305
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,74.43647003173828,118387200,0.10103559322033899,0.3284280720338983,1.0,1.0,0.0,0.0,0.0,0.0,-0.011307371430513968,-0.011307371430513968,-0.011307371430513968,25370.46639054149,25367.13093940416,24807.44932601073
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,74.08639526367188,108872000,0.0909741935483871,0.3202075268817205,1.0,1.0,0.0,0.0,0.0,0.0,0.020592898386616376,0.020592898386616376,0.020592898386616376,25892.917826942976,25889.513689199302,25318.306609212403
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,75.27816009521484,132079200,0.08712108333333334,0.32326541666666664,1.0,1.0,0.0,0.0,0.0,0.0,-0.008938076002246054,-0.008938076002246054,-0.008938076002246054,25661.48495948585,25658.11124818405,25092.009660491094
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,76.87713623046875,170108400,0.07958474446987032,0.31664027459954236,1.0,1.0,0.0,0.0,0.0,0.0,0.033921074330471646,0.033921074330471646,0.033921074330471646,26531.95009822685,26528.46194701321,25943.157585285528
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,77.0509262084961,140644800,0.08299487565938207,0.32209796533534285,1.0,1.0,0.0,0.0,0.0,0.0,0.010936128030005099,0.010936128030005099,0.010936128030005099,26822.106901386764,26818.580603304865,26226.875278140807
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,78.69707489013672,121532000,0.09030792634107286,0.3284570056044836,1.0,1.0,0.0,0.0,0.0,0.0,0.003348385461960479,0.003348385461960479,0.003348385461960479,26911.917654194516,26908.379548707388,26314.69296603479
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,77.63440704345703,161954400,0.0942116134060795,0.3303064692127825,1.0,1.0,0.0,0.0,0.0,0.0,0.016236674755332636,0.016236674755332636,0.016236674755332636,27348.877708187967,27345.282155632794,26741.956077010735
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,77.30170440673828,121923600,0.09112182628062361,0.3250658500371195,1.0,1.0,0.0,0.0,0.0,0.0,-0.015314196136958502,-0.015314196136958502,-0.015314196136958502,26930.051630839083,26926.51114128096,26332.424516561463
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,78.27001953125,108829200,0.09664538577912254,0.3317458396369138,1.0,1.0,0.0,0.0,0.0,0.0,0.0055795741552668865,0.0055795741552668865,0.0055795741552668865,27080.309850918515,27076.749606936355,26479.348231839587
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,79.13655090332031,137816400,0.09865757109915449,0.322801614142967,1.0,1.0,0.0,0.0,0.0,0.0,0.008546167629957191,0.008546167629957191,0.008546167629957191,27311.742718375648,27308.15204795161,26705.645180560896
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,78.60025024414062,110843200,0.0968828407224959,0.3219284072249589,1.0,1.0,0.0,0.0,0.0,0.0,0.0029089495041991764,0.0029089495041991764,0.0029089495041991764,27391.19119881508,27387.590083312094,26783.330553868207
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,78.88082122802734,101832400,0.10321509598603838,0.3178239092495637,1.0,1.0,0.0,0.0,0.0,0.0,0.004382181405973462,0.004382181405973462,0.004382181405973462,27511.224367573992,27507.607471329608,26900.69996701141
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,79.26069641113281,104472000,0.09991113989637306,0.30918765112262525,1.0,1.0,0.0,0.0,0.0,0.0,-0.002071608928207236,-0.002071608928207236,-0.002071608928207236,27454.23186954821,27450.622466098383,26844.972236784724
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,79.03226470947266,146537600,0.09197308319738988,0.313713132137031,1.0,1.0,0.0,0.0,0.0,0.0,0.007328845224760405,0.007328845224760405,0.007328845224760405,27655.439685684814,27651.80382947575,27041.714883371114
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,76.70829772949219,161940000,0.0923107355864811,0.32468793903247184,1.0,1.0,0.0,0.0,0.0,0.0,-0.03181889911446134,-0.03181889911446134,-0.03181889911446134,26775.474040359943,26771.953873092785,26181.277285615102
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,78.87832641601562,162234000,0.08820012300123002,0.31903284132841325,1.0,1.0,0.0,0.0,0.0,0.0,0.008191990469334387,0.008191990469334387,0.008191990469334387,26994.81846851048,26991.26946406662,26395.75405961386
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,80.52943420410156,216229200,0.09186045034642033,0.31846685912240186,1.0,1.0,0.0,0.0,0.0,0.0,0.037907888266616174,0.037907888266616174,0.037907888266616174,28018.13503079236,28014.451491084586,27396.36135521878
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,80.4127426147461,126743200,0.09223282937365011,0.32285237580993525,1.0,1.0,0.0,0.0,0.0,0.0,-0.012051174341193738,-0.012051174341193738,-0.012051174341193738,27680.48360082118,27676.84445209261,27066.203028212698
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,76.84734344482422,199588400,0.0941388888888889,0.32342618312757204,1.0,1.0,0.0,0.0,0.0,0.0,0.001216647284155492,0.001216647284155492,0.001216647284155492,27714.160986018225,27710.517409729244,27099.133050619374
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,76.63629913330078,173985600,0.09026915520628684,0.31472215127701375,1.0,1.0,0.0,0.0,0.0,0.0,-0.05181816988857413,-0.05181816988857413,-0.05181816988857413,26278.06388372544,26274.6091108916,25694.905570369305
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,79.16633605957031,136616400,0.08602139468690702,0.311671394686907,1.0,1.0,0.0,0.0,0.0,0.0,0.03618143347779457,0.03618143347779457,0.03618143347779457,27228.84190405969,27225.26213259238,26624.58408698183
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,79.81189727783203,118826800,0.08317642956764297,0.32427182705718277,1.0,1.0,0.0,0.0,0.0,0.0,0.0260378405970223,0.0260378405970223,0.0260378405970223,27937.822149199113,27934.14916821297,27317.83076340068
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,80.74544525146484,105425600,0.08091584622597281,0.3196466947960619,1.0,1.0,0.0,0.0,0.0,0.0,-0.0029363925621701537,-0.0029363925621701537,-0.0029363925621701537,27855.785736036974,27852.123540364875,27237.614888332406
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,79.64789581298828,117684000,0.08284411764705882,0.32143648897058824,1.0,1.0,0.0,0.0,0.0,0.0,-0.000620058289641956,-0.000620058289641956,-0.000620058289641956,27838.513525176855,27834.853600279544,27220.72597943082
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,80.02619171142578,109348800,0.08343850216034565,0.3157406625060009,1.0,1.0,0.0,0.0,0.0,0.0,-0.02540559780828555,-0.02540559780828555,-0.02540559780828555,27131.25944697569,27127.69250465833,26529.16716314785
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,79.54336547851562,94323200,0.09353630170316303,0.31734880778588814,1.0,1.0,0.0,0.0,0.0,0.0,0.02998285583848559,0.02998285583848559,0.02998285583848559,27944.732087690914,27941.05819825627,27324.587357715598
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,81.4323501586914,113730400,0.09549225110348211,0.31050063756743496,1.0,1.0,0.0,0.0,0.0,0.0,-0.006582215212107112,-0.006582215212107112,-0.006582215212107112,27760.793847045057,27757.144139941338,27144.731043145093
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,80.85246276855469,94747600,0.09690659553831231,0.3159130455868089,1.0,1.0,0.0,0.0,0.0,0.0,0.0084611354414863,0.0084611354414863,0.0084611354414863,27995.681683748087,27992.00109597824,27374.40628902386
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,80.87237548828125,80113600,0.09519501816294758,0.311762480539699,1.0,1.0,0.0,0.0,0.0,0.0,0.0016964983152685242,0.0016964983152685242,0.0016964983152685242,28043.176310559356,28039.489478678563,27420.846923174668
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,79.39155578613281,152531200,0.0868340514661879,0.3264095751047277,1.0,1.0,0.0,0.0,0.0,0.0,-0.028884662083171975,-0.028884662083171975,-0.028884662083171975,27233.158639090037,27229.578300102276,26628.80502576438
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,80.54136657714844,93984000,0.08292621767889358,0.3281244738424534,1.0,1.0,0.0,0.0,0.0,0.0,0.014713390613792843,0.014713390613792843,0.014713390613792843,27633.850739794358,27630.21772188054,27020.605035686982
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,79.715087890625,100566000,0.08142895054282268,0.3260169481302775,1.0,1.0,0.0,0.0,0.0,0.0,0.008218765258789062,0.008218765258789062,0.008218765258789062,27860.966872221146,27857.30399538591,27242.681045625744
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,77.9107437133789,129554000,0.07622253193960511,0.32270516840882696,1.0,1.0,0.0,0.0,0.0,0.0,-0.012429128428651737,-0.012429128428651737,-0.012429128428651737,27514.6793368199,27511.061986351266,26904.078264168864
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,74.20994567871094,222195200,0.08294963108706346,0.330593802262666,0.0,1.0,0.0,0.0,0.0,0.0,-0.06703906119798397,-0.06703906119798397,-0.06703906119798397,25670.121064915926,25666.746218226734,25100.4541149419
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,71.69629669189453,230673600,0.08646117266851339,0.335753000923361,0.0,0.0,0.0,75.23750305175781,0.6438169608756419,0.6418169608756419,0.012413383301425718,0.012413383301425718,0.010413383301425718,25988.77411708873,25985.357377134,25361.834764680636
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,72.83366394042969,198054800,0.08786227436823105,0.336063357400722,0.0,0.0,0.0,0.0,0.0,0.0,-0.04791497871020012,-0.0,-0.0,24743.522558564222,25985.357377134,25361.834764680636
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,68.07266235351562,320605600,0.0887874469889737,0.3362368108566582,0.0,0.0,0.0,0.0,0.0,0.0,-0.01895086971317017,-0.0,-0.0,24274.611286311985,25985.357377134,25361.834764680636
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,68.0328369140625,106721200,0.0885224069675376,0.3429701504354711,0.0,0.0,0.0,0.0,0.0,0.0,-0.08480966140253832,-0.0,-0.0,22215.889722441632,25985.357377134,25361.834764680636
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,74.36673736572266,85349300,0.08354333590138675,0.3388508089368259,1.0,0.0,0.0,0.0,0.0,0.0,0.0972556482310103,0.0,0.0,24376.51047842633,25985.357377134,25361.834764680636
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,72.00491333007812,79685100,0.08004702135631322,0.33802540277257404,1.0,1.0,75.9175033569336,0.0,0.0,0.0,0.07577587764254412,0.0,0.0,26223.661953791758,25985.357377134,25361.834764680636
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,75.3448257446289,219178400,0.0750889752127266,0.3361504254532001,1.0,1.0,0.0,0.0,0.0,0.0,-0.023808774876116212,-0.023808774876116212,-0.023808774876116212,25599.30868990656,25366.677853266392,24758.000550323097
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,72.90086364746094,187572800,0.07881004838109415,0.3414727949385932,1.0,1.0,0.0,0.0,0.0,0.0,-0.0031035400760942577,-0.0031035400760942577,-0.0031035400760942577,25519.860209467126,25287.95135195141,24681.163103411207
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,71.9327392578125,226176800,0.0805281152647975,0.34015556853582557,1.0,1.0,0.0,0.0,0.0,0.0,-0.04574982916991921,-0.04574982916991921,-0.04574982916991921,24352.33096444379,24131.0318975424,23552.00410771523
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,66.24342346191406,286744800,0.07761277202996789,0.34596635747413484,0.0,1.0,0.0,0.0,0.0,0.0,-0.06471631205673756,-0.06471631205673756,-0.06471631205673756,22776.337914439893,22569.36050700996,22027.805260318764
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,71.0143814086914,285290000,0.08132623928438316,0.34223380544166976,0.0,0.0,0.0,69.28500366210938,-0.0873645655026466,-0.0893645655026466,0.050767828050947816,0.050767828050947816,0.048767828050947815,23932.643121310462,23715.157920449692,23102.053479593753
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,68.54801177978516,255598800,0.08393850554165178,0.3415649624597783,1.0,0.0,0.0,0.0,0.0,0.0,0.0009020711076930255,0.0,0.0,23954.232067200923,23715.157920449692,23102.053479593753
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,61.77857971191406,418474000,0.074208714524207,0.337310918196995,0.0,1.0,63.98500061035156,0.0,0.0,0.0,-0.07732798974114796,-0.0,-0.0,22101.89945565133,23715.157920449692,23102.053479593753
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,69.18016052246094,370732000,0.07426331453634084,0.33276660401002506,1.0,0.0,0.0,66.22250366210938,0.034969180751962536,0.032969180751962535,0.034969180751962536,0.034969180751962536,0.032969180751962535,22874.784772677704,24544.457564331235,23863.709256503986
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,60.28034591674805,322423600,0.07483191552647234,0.3179502082093992,1.0,1.0,60.48749923706055,0.0,0.0,0.0,-0.08660204776175251,-0.0,-0.0,20893.78156925446,24544.457564331235,23863.709256503986
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,62.930877685546875,324056000,0.06834167832167833,0.3198797762237763,1.0,1.0,0.0,0.0,0.0,0.0,0.022979944735370905,0.022979944735370905,0.022979944735370905,21373.919515028836,25108.487842719223,24412.095976399403
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,61.39033126831055,300233600,0.07133462662769068,0.31762458145097,1.0,1.0,0.0,0.0,0.0,0.0,-0.03127142501779345,-0.03127142501779345,-0.03127142501779345,20705.52659357826,24323.30964783545,23648.694947546253
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.919952392578125,271857200,0.07107792026763313,0.31195514357401727,1.0,1.0,0.0,0.0,0.0,0.0,0.031780435339729074,0.031780435339729074,0.031780435339729074,21363.55724266051,25096.31501734669,24400.260768195723
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,57.05241775512695,401693200,0.07239003397508494,0.3121985560588902,1.0,1.0,0.0,0.0,0.0,0.0,-0.0008488892614305632,-0.0008488892614305632,-0.0008488892614305632,21345.42194833126,25075.011025026986,24379.547648853495
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,55.84038543701172,336752800,0.0757547755102041,0.32371148299319724,0.0,1.0,0.0,0.0,0.0,0.0,-0.07727158916854349,-0.07727158916854349,-0.07727158916854349,19696.027272910593,23137.425074704403,22495.70125881636
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,61.442596435546875,287531200,0.08050723089564503,0.32496718707203504,1.0,0.0,0.0,59.09000015258789,-0.023103932252110937,-0.02510393225211094,0.03630304591732725,0.03630304591732725,0.034303045917327246,20411.053055387994,23977.384079600113,23267.372332040017
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,61.104122161865234,303602000,0.0805649786628734,0.328955533428165,1.0,1.0,62.6875,0.0,0.0,0.0,0.06088170313288721,0.0,0.0,21653.71272813574,23977.384079600113,23267.372332040017
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,64.31961059570312,252087200,0.08221990008326394,0.3308071606994172,1.0,1.0,0.0,0.0,0.0,0.0,-0.016869374785798863,-0.016869374785798863,-0.016869374785798863,21288.428132620797,23572.90060117829,22874.866307890108
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,61.6566276550293,204216800,0.08629622850804217,0.3310830560177482,1.0,1.0,0.0,0.0,0.0,0.0,0.025271765453376727,0.025271765453376727,0.025271765453376727,21826.424295259454,24168.629416227035,23452.954564000454
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,63.41618347167969,167976400,0.09241019908116385,0.33343917304747317,1.0,1.0,0.0,0.0,0.0,0.0,-0.00795250052160612,-0.00795250052160612,-0.00795250052160612,21652.849644666607,23976.428378187982,23266.444930597037
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,63.28676986694336,197002000,0.09215317118226601,0.3322295874384237,1.0,1.0,0.0,0.0,0.0,0.0,0.019382629432398435,0.019382629432398435,0.019382629432398435,22072.53880548462,24441.15460455484,23717.409810896104
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,59.95680618286133,176218400,0.09263421379738969,0.33321326911124927,1.0,1.0,0.0,0.0,0.0,0.0,-0.03560252694137345,-0.03560252694137345,-0.03560252694137345,21286.70064799784,23570.987739267905,22873.01008912408
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,60.9572868347168,165934000,0.09471002514142049,0.3358145191703331,1.0,1.0,0.0,0.0,0.0,0.0,-0.024989872868597884,-0.024989872868597884,-0.024989872868597884,20754.748705012476,22981.951752276316,22301.416474874713
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,60.081241607666016,129880000,0.09163371004197611,0.33987994833710045,1.0,1.0,0.0,0.0,0.0,0.0,0.010235527799578925,0.010235527799578925,0.010235527799578925,20967.184512355907,23217.184158325323,22529.68324317328
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,65.32257843017578,201820400,0.09205653721682848,0.3322301941747573,1.0,1.0,0.0,0.0,0.0,0.0,0.033360752647930925,0.033360752647930925,0.033360752647930925,21666.66556859614,23991.726896212673,23281.290433085018
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,64.56599426269531,202887200,0.09172276231981226,0.33001515253100905,1.0,1.0,0.0,0.0,0.0,0.0,0.0793144455184589,0.0793144455184589,0.0793144455184589,23385.145134403232,25894.617412016076,25127.83307473936
